005		20151122075229.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		140502t20142014cau\\\\\ob\\\\001\0\eng|d
020	\\	$z9780520282568
020	\\	$a9780520958524 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aHD2118$b.B38 2014eb
082	04	$a338.1/867$223
100	1\	$aBates, Robert H.,$eauthor.
245	10	$aMarkets and states in tropical Africa :$bthe political basis of agricultural policies /$cRobert H. Bates, updated and expanded with a new preface.
264	\1	$aBerkeley :$bUniversity of California Press,$c2014.
264	\4	$c{copy}2014
300	\\	$a1 online resource (217 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed May 1, 2014).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aAgriculture and state$zAfrica, Sub-Saharan.
650	\0	$aAgriculture$xEconomic aspects$zAfrica, Sub-Saharan.
655	\0	$aElectronic books.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10858241$zConnect to this resource:
907	\\	$a.b17739445$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gcau$h0$i0
910	\\	$aMARS
		
LDR		03859nam  2200421 i 4500
001		ocm00999999
003		OCoLC
005		20151122075230.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		130701s2014\\\\enka\\\\ob\\\\001\0\eng|d
020	\\	$z9781118496039 (pbk. : alk. paper)
020	\\	$a9781118496107 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aRD598.5$b.M36 2014eb
082	04	$a617.4/13$223
100	1\	$aMcMonagle, Morgan,$eauthor.
245	10	$aVascular and endovascular surgery at a glance /$cMorgan McMonagle, Matthew Stephenson.
264	\1	$aChichester, West Sussex, UK :$bJohn Wiley & Sons Ltd.,$c2014.
300	\\	$a1 online resource (161 pages) :$bcolor illustrations
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
505	0\	$aOverview of vascular disease -- Arterial anatomy -- Venous anatomy -- Vascular biology -- Vascular pathobiology -- Vascular physiology -- Vascular pharmacology -- Coagulation and thrombosis -- Cardiovascular risk factors -- Best medical therapy -- Vascular history-taking -- Examination of the vascular system -- Ankle brachial pressure index measurement -- Vascular examination : varicose veins -- Interpreting vascular scars -- Vascular investigations : overview -- Vascular ultrasound I -- Vascular ultrasound II -- Vascular ultrasound III: specific parameters -- Angiography I : overview -- Angiography II : access and imaging -- Angiography III : angiointervention -- Principles of vascular surgery -- Perioperative care of the vascular patient -- Post-operative complications and management -- Carotid disease : assessment and treatment -- Carotid surgery -- Aneurysms -- Abdominal aortic aneurysm I : overview -- Abdominal aortic aneurysm II : treatment -- Other aneurysms -- Thoracic disease I : dissection -- Thoracic aortic disease II : treatment -- Peripheral arterial disease I : overview -- Peripheral arterial disease II : assessment -- Peripheral arterial disease : management -- The acute limb -- Amputation and rehabilitation -- Vascular trauma : neck and chest -- Vascular trauma : abdomen and pelvis -- Peripheral vascular injury -- Compartment syndrome and fasciotomy -- Vascular complications from IVDU -- Upper limb vascular disease -- Thoracic outlet syndrome -- Vasculitides I : overview -- Vasculitis II : specific conditions -- Raynauds and cold injury -- Primary hyperhidrosis -- Coagulopathy and thrombophilia -- Deep venous thrombosis -- Complications of DVT -- Varicose veins and venous hypertension -- Varicose veins : treatment -- Vascular ulceration -- General wound care -- Lymphoedema -- The diabetic foot -- Haemodialysis access -- Mesenteric ischaemia I -- Mesenteric ischaemia II -- Renal vascular disease -- Congenital vascular malformations -- Rare and eponymous vascular disorders -- Vascular high yield facts -- Vascular trials.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aBlood-vessels$xSurgery.
655	\0	$aElectronic books.
700	1\	$aStephenson, Matthew,$eauthor.
776	08	$iPrint version:$aMcMonagle, Morgan.$tVascular and endovascular surgery at a glance.$dChichester, West Sussex, UK : John Wiley & Sons Ltd., 2014$z9781118496039$w(DNLM)101611651$w(DLC)10862690
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10862690$zConnect to this resource:
907	\\	$a.b17739561$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$genk$h0$i0
910	\\	$aMARS
		
LDR		01805nam  2200409 i 4500
001		ocm00999999
003		OCoLC
005		20151122075232.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		140520t20142000msua\\\\ob\\\\001\0\eng\d
020	\\	$z9781617031496
020	\\	$a9781621039921 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aPN6710$b.S613 2014eb
082	04	$a741.5/9$223
100	1\	$aSmolderen, Thierry,$eauthor.
245	14	$aThe origins of comics :$bfrom William Hogarth to Winsor McCay /$cThierry Smolderen ; translated by Bart Beaty and Nick Nguyen.
264	\1	$aJackson, Mississippi :$bUniversity Press of Mississippi,$c2014.
264	\4	$c{copy}2000
300	\\	$a1 online resource (175 pages) :$billustrations
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aComic books, strips, etc.$xHistory and criticism.
655	\0	$aElectronic books.
776	08	$iPrint version:$aSmolderen, Thierry.$tOrigins of comics : from William Hogarth to Winsor McCay.$dJackson, Mississippi : University Press of Mississippi, 2014, c2000 $h168 pages $z9781617031496 $w2013024100
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10866094$zConnect to this resource:
907	\\	$a.b17740071$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gmsu$h4$i0
910	\\	$aMARS
		
LDR		02351nam  22004451i 4500
001		ocm00999999
003		OCoLC
005		20151122075250.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		131007s2013\\\\inu\\\\\ob\\\\001\0\eng\d
020	\\	$a9780253010926 (e-book)
020	\\	$z9780253010780
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
043	\\	$an-us---
049	\\	$aPALS-EBRARY
050	14	$aUG773$b.S55 2013eb
082	04	$a358.400973$223
100	1\	$aSmith, Jeffrey J.
245	10	$aTomorrow's Air Force :$btracing the past, shaping the future /$cJeffrey J. Smith.
264	\1	$aBloomington :$bIndiana University Press,$c2013.
300	\\	$a1 online resource (272 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
505	0\	$aPeriod one: 1907-1947 -- The birth of military airpower -- World War I and the interwar years -- World War II -- "Counting" the changes in period one -- Period two: 1947-1992 -- The rise of bomber dominance: 1947-1965 -- Bomber decline: 1965-1992 -- The changing leadership of period two -- Period three: 1992-2030 -- Fighter pilot dominance: 1992-1994 -- From Bosnia to Allied Force: 1994-1999 -- September 11, Afghanistan, and Iraq: 2001-2011 -- Signs of change: 1992-2010 -- Anticipating USAF change -- Framing the survey perspectives -- Changing leadership -- Predicting the future -- Summary and recommendations.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed October 9, 2013).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
610	10	$aUnited States.$bAir Force$xOrganization$xHistory.
610	10	$aUnited States.$bAir Force$xReorganization.
650	\0	$aAir power$zUnited States$xHistory.
650	\0	$aOrganizational change$zUnited States.
655	\0	$aElectronic books.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10769263$zConnect to this resource:
907	\\	$a.b17743710$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$ginu$h0$i0
910	\\	$aMARS
		
LDR		01952nam  2200493 i 4500
001		ocm00999999
003		OCoLC
005		20151122075250.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		121109s2013\\\\nyu\\\\\ob\\\\001\0\eng\d
020	\\	$a9781438448220 (e-book)
020	\\	$z9781438448213
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
043	\\	$an-us---
049	\\	$aPALS-EBRARY
050	14	$aE98.A7$bI48 2013eb
082	04	$a704.03/97$223
245	00	$aIndigenous bodies :$breviewing, relocating, reclaiming /$cedited by Jacqueline Fear-Segal and Rebecca Tillett.
264	\1	$aAlbany :$bState University of New York Press,$c2013.
300	\\	$a1 online resource (263 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed October 18, 2013).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aIndian art$zNorth America.
650	\0	$aIndian philosophy$zNorth America.
650	\0	$aIndian artists$zNorth America.
650	\0	$aHuman body$xSymbolic aspects.
650	\0	$aHuman figure in art.
650	\0	$aHuman body in literature.
650	\0	$aIndian literature$zNorth America$xHistory and criticism.
650	\0	$aAmerican literature$xIndian authors.
655	\0	$aElectronic books.
700	1\	$aFear-Segal, Jacqueline.
700	1\	$aTillett, Rebecca.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10773225$zConnect to this resource:
907	\\	$a.b17743795$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gnyu$h0$i0
910	\\	$aMARS
		
LDR		01918nam  2200433 i 4500
001		ocm00999999
003		OCoLC
005		20151122075250.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		130129t20132013mau\\\\\ob\\\\001\0\eng\d
020	\\	$a9780262314756 (e-book)
020	\\	$z9780262019569
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aQP376$b.P443 2013eb
082	04	$a612.8/2$223
100	1\	$aPessoa, Luiz.
245	14	$aThe cognitive-emotional brain :$bfrom interactions to integration /$cLuiz Pessoa.
264	\1	$aCambridge, Massachusetts :$bThe MIT Press,$c[2013]
264	\4	$c{copy}2013
300	\\	$a1 online resource (333 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
505	0\	$aAmygdala : from determining "what is it?" to "what's to be done?" -- Affective visual perception -- Attention and emotion -- Cognitive-emotional interactions in prefrontal cortex -- Motivation -- Dual competition model -- Network perspective of brain function -- Anatomical substrates for cognitive-emotional interactions.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed October 18, 2013).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aBrain.
650	\0	$aEmotions and cognition.
650	\0	$aNeuropsychology.
655	\0	$aElectronic books.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10773248$zConnect to this resource:
907	\\	$a.b17743825$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gmau$h4$i0
910	\\	$aMARS
		
LDR		01628nam  22003971i 4500
001		ocm00999999
003		OCoLC
005		20151122075251.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		061124s2007\\\\oncb\\\jo\\\\\000\f\eng\d
020	\\	$a9781551436098 (e-book)
020	\\	$z9781551436074
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aPR9199.4.B46$bW37 2007eb
082	04	$a813/.6$223
100	1\	$aBennett, Holly,$d1957-
245	14	$aThe warrior's daughter /$cHolly Bennett.
264	\1	$aVictoria, British Columbia ;$aCuster, Washington :$bOrca Book Publishers,$c2007.
300	\\	$a1 online resource (241 pages) :$bmap
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aCelts$vFiction.
651	\0	$aIreland$vFiction.
655	\0	$aElectronic books.
776	08	$iPrint version:$aBennett, Holly, 1957-$tWarrior's daughter.$dVictoria, British Columbia ; Custer, Washington : Orca Book Publishers, 2007$h224 pages : map ; 21 cm.$z9781551436074$w(OCoLC)76870785
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10773284$zConnect to this resource:
907	\\	$a.b17744027$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gonc$h4$i0
910	\\	$aMARS
		
LDR		01551nam  2200409 i 4500
001		ocm00999999
003		OCoLC
005		20151122075252.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		090903s2008\\\\bcc\\\\do\\\\\000\1\eng\d
020	\\	$a9781551439297 (e-book)
020	\\	$z9781551439273
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
043	\\	$an-cn---
049	\\	$aPALS-EBRARY
050	14	$aPR9199.4.H73$bS57 2008eb
082	04	$a813/.54$223
100	1\	$aHrdlitschka, Shelley,$d1956-
245	10	$aSister wife /$cShelley Hrdlitschka.
264	\1	$aVictoria, British Columbia ;$aCuster, Washington :$bOrca Book Publishers,$c2008.
300	\\	$a1 online resource (281 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed October 20, 2013).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aPolygamy$vFiction.
650	\0	$aPolygamy$xReligious aspects$vFiction.
650	\0	$aTeenagers$vFiction.
655	\0	$aElectronic books.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10773310$zConnect to this resource:
907	\\	$a.b17744167$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gbcc$h0$i0
910	\\	$aMARS
		
LDR		01537nam  2200409 i 4500
001		ocm00999999
003		OCoLC
005		20151122075252.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		110425s2007\\\\bcc\\\\jo\\\\\000\1\eng\d
020	\\	$a9781551437200 (e-book)
020	\\	$z9781551437187
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aPR9199.4.B46$bB66 2007eb
082	04	$a813/.6$223
100	1\	$aBennett, Holly.
245	14	$aThe bonemender's choice /$cHolly Bennett.
264	\1	$aVictoria :$bOrca Book Publishers,$c2007.
300	\\	$a1 online resource (240 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed October 20, 2013).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aHealers$vJuvenile fiction.
650	\0	$aElves$vJuvenile fiction.
650	\0	$aPirates$vJuvenile fiction.
650	\0	$aQuests (Expeditions)$vJuvenile fiction.
655	\0	$aElectronic books.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10773312$zConnect to this resource:
907	\\	$a.b17744179$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gbcc$h4$i0
910	\\	$aMARS
		
LDR		01648nam  2200433 i 4500
001		ocm00999999
003		OCoLC
005		20151122075253.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		100225s2008\\\\wau\\\\do\\\\\000\1\eng\d
020	\\	$a9781551439235 (e-book)
020	\\	$z9781551439211
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
043	\\	$anwbf---
049	\\	$aPALS-EBRARY
050	14	$aPR9199.4.S84$bT46 2008eb
082	04	$a813/.6$223
100	1\	$aStevenson, Robin,$d1968-
245	12	$aA thousand shades of blue /$cRobin Stevenson.
264	\1	$aCuster, Washington :$bOrca Book Publishers,$c2008.
300	\\	$a1 online resource (241 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed October 21, 2013).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aSailing$vJuvenile fiction.
650	\0	$aFamily problems$vJuvenile fiction.
650	\0	$aSelf-perception$vJuvenile fiction.
650	\0	$aInterpersonal relations$vJuvenile fiction.
651	\0	$aBahamas$vJuvenile fiction.
655	\0	$aElectronic books.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10773368$zConnect to this resource:
907	\\	$a.b17744416$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gwau$h2$i0
910	\\	$aMARS
		
LDR		01588nam  2200433 i 4500
001		ocm00999999
003		OCoLC
005		20151122075253.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		110425s2007\\\\bcc\\\\jo\\\\\000\1\eng\d
020	\\	$a9781551437125 (e-book)
020	\\	$z9781551437101
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
043	\\	$an-cn---
049	\\	$aPALS-EBRARY
050	14	$aPR9199.4.M1615$bK58 2007eb
082	04	$a813/.54$223
100	1\	$aMcMahen, Chris.
245	10	$aKlutzhood /$cChris McMahen.
264	\1	$aVictoria :$bOrca Book Publishers,$c2007.
300	\\	$a1 online resource (157 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed October 21, 2013).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2013. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aMoving, Household$vJuvenile fiction.
650	\0	$aHockey stories.
650	\0	$aSelf-confidence$vJuvenile fiction.
650	\0	$aSchools$vJuvenile fiction.
651	\0	$aCanada$vJuvenile fiction.
655	\0	$aElectronic books.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10773375$zConnect to this resource:
